Pteroglossus torquatus,Collared_Aracari
Himantopus mexicanus,Black-necked_Stilt
Glaucidium gnoma,Northern_Pygmy-owl
Sicalis luteola,Grassland_Yellow-finch
Sturnella magna,Eastern_Meadowlark
Buteogallus anthracinus,Common_Black-hawk
Egretta garzetta,Little_Egret
Automolus rubiginosus,Ruddy_Foliage-gleaner
Caprimulgus vociferus,Eastern_Whip-poor-will
Caprimulgus arizonae,Mexican_Whip-poor-will
Chasiempis ibidis,Oahu_Elepaio
Chasiempis sclateri,Kauai_Elepaio
Chasiempis sandwichensis,Hawaii_Elepaio
Carduelis flammea,Common_Redpoll
Dendroica dominica,Yellow-throated_Warbler
Aphelocoma wollweberi,Mexican_Jay
Aphelocoma ultramarina,Transvolcanic_Jay
Buteo rufinus,Long-legged_Buzzard
